skill_group_id,description_it
e18d521f-bf64-5c53-9bd4-9f8b2b10ecba,"Sono classificati qui i programmi e le qualifiche interdisciplinari in cui il maggior tempo di apprendimento previsto è dedicato alle attività aziendali, all'amministrazione e al diritto.  === Inclusioni Lo studio delle attività aziendali e dell'amministrazione in cui l'enfasi non è posta verso alcuno dei campi di dettaglio sotto 041 è incluso in questo campo.  === Esclusioni I programmi aziendali in cui l'enfasi è posta su uno qualsiasi dei campi di dettaglio sotto 041 'Attività aziendali e amministrazione' (gestione, amministrazione, marketing ecc.) devono essere classificati in base alla specializzazione."
a65abf7e-b3f3-5a6b-80cb-3be7ac58d505,"La biologia è lo studio della struttura, della funzione, della riproduzione, della crescita, dell'evoluzione e del comportamento di tutti gli organismi viventi. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Biologia Botanica Biologia cellulare Entomologia Genetica Micologia Zoologia  === Esclusioni Lo studio delle scienze ambientali, ossia lo studio della relazione tra organismi viventi e ambiente, è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0521 'Scienze ambientali'. Lo studio dei processi chimici negli organismi viventi (biochimica, tossicologia, farmacologia ecc.) è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0512 'Biochimica'."
cc549e8e-4231-52f9-8415-103f337d02f9,"La biochimica, talvolta denominata chimica biologica, è lo studio della chimica degli organismi viventi, inclusa, ma non solo, la materia vivente. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Chimica biologica Tecnologia cellulare Scienze forensi Studi sul codice genetico (DNA, RNA) Ingegneria genetica Farmacologia Tecnologia delle colture tissutali Tossicologia Virologia  === Inclusioni La biotecnologia è inclusa qui."
ec78ab68-4f5d-5634-a14c-2223ada0adf2,Le scienze ambientali sono lo studio degli organismi in relazione tra loro e con l'ambiente. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Ecologia Scienze ambientali  === Esclusioni Lo studio della biologia e della tossicologia è escluso da questo campo di dettaglio e incluso nel campo ristretto 051 'Scienze biologiche e affini'.
8916e7c4-fd01-5d82-a7c2-d5ca79425239,"Gli ambienti naturali e la fauna selvatica sono lo studio delle relazioni tra gli organismi viventi negli ambienti naturali al fine di proteggere la natura e la fauna selvatica. Includono lo studio dell'istituzione e del mantenimento dei parchi nazionali al fine di preservarne lo stato naturale originario. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Gestione dei parchi nazionali e della fauna selvatica Conservazione della natura Fauna selvatica  === Esclusioni Lo studio dell'agricoltura, dell'orticoltura e della silvicoltura è escluso da questo campo di dettaglio e incluso in alcuni dei campi di dettaglio sotto 08 'Agricoltura, silvicoltura, pesca e veterinaria'. Lo studio della caccia e della cattura con trappole è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0821 'Silvicoltura'."
48bc5a87-50e4-5ab6-9576-6fece1bbf8ca,La chimica è lo studio delle sostanze e dei loro elementi e di come reagiscono quando vengono combinati. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Chimica inorganica Chimica organica Chimica fisica  === Esclusioni La biochimica è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0512 'Biochimica'.
17636442-9506-50ce-bb66-322e43657ae9,"Le scienze della Terra sono lo studio della composizione e della struttura della Terra, incluse l'idrosfera e l'atmosfera. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Ricerca sul clima Scienze della Terra Geodesia Geografia (fisica) Geologia Geomatica Tecnologia geospaziale Meteorologia Oceanografia Sismologia  === Esclusioni La geografia sociale è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0314 'Sociologia e studi culturali'. La scienza del suolo è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0811 'Produzione agricola e zootecnica'."
8ce21fc9-8edd-52b7-87eb-f3df4443c337,La fisica è lo studio delle proprietà e delle interazioni della materia e dell'energia. Include lo studio dell'astronomia e delle scienze spaziali. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Astronomia Astrofisica Fisica chimica Fisica medica Ottica Fisica Scienze spaziali  === Esclusioni La pratica dell'ottico è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0914 'Tecnologie diagnostiche e terapeutiche mediche'.
444a93d4-1c00-54f6-abb1-cce566682dd8,"La matematica è lo studio dei sistemi deduttivi astratti. Include algebra, aritmetica, geometria, analisi reale e complessa e matematica pura e applicata. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Algebra Geometria Matematica Analisi numerica Ricerca operativa"
da9af72b-2c03-52ed-921a-c662ef36417c,"La statistica è lo studio della raccolta, della descrizione, dell'ordinamento e dell'analisi di dati numerici. È incluso lo studio della teoria della probabilità e delle scienze attuariali. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Scienze attuariali Teoria della probabilità Statistica applicata Progettazione di indagini Campionamento di indagini  === Inclusioni Lo studio della statistica matematica (teorica) è incluso qui.  === Esclusioni La demografia/gli studi sulla popolazione sono esclusi da questo campo di dettaglio e inclusi nel campo di dettaglio 0314 'Sociologia e studi culturali'."
67a59946-bca0-5be8-8baf-db057f40843d,"Sono classificati qui i programmi e le qualifiche interdisciplinari o ampi in cui il maggior tempo di apprendimento previsto è dedicato alle scienze naturali, alla matematica e alla statistica."
5682c779-76f3-5880-b5ff-bb397a54371b,L'uso del computer è lo studio dell'utilizzo dei computer e dei software e delle applicazioni informatiche per scopi diversi. Questi programmi sono generalmente di breve durata. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Uso del computer Uso di software per il calcolo (fogli di calcolo) Uso di software per l'elaborazione dei dati Uso di software per il desktop publishing Uso di software per l'elaborazione di testi Uso di Internet
967fd939-021c-557b-bdd4-3a112c281bb4,"La progettazione e l'amministrazione di database e reti sono lo studio della progettazione, della manutenzione e dell'integrazione di applicazioni software. Sono incluse le applicazioni informatiche multimediali. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Amministrazione e gestione di computer Applicazioni informatiche multimediali Installazione e manutenzione di reti informatiche Studi per amministratore di database Amministrazione delle tecnologie dell'informazione Sicurezza delle tecnologie dell'informazione Amministrazione di rete Progettazione di reti Web design"
19e4c2e7-6b77-5796-9cb5-a97364267201,Lo sviluppo e l'analisi di software e applicazioni sono lo studio della progettazione e dello sviluppo di sistemi informatici e ambienti di calcolo. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Programmazione informatica Scienze informatiche Analisi di sistemi informatici Progettazione di sistemi informatici Informatica Sistemi operativi Sviluppo di linguaggi di programmazione Sviluppo software Programmazione software  === Esclusioni L'ingegneria informatica (hardware) è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0714 'Elettronica e automazione'. I programmi e le qualifiche nell'uso di applicazioni informatiche sono esclusi da questo campo di dettaglio e inclusi nel campo di dettaglio 0611 'Uso del computer'. La progettazione e l'amministrazione di database e reti sono escluse da questo campo di dettaglio e incluse nel campo di dettaglio 0612 'Progettazione e amministrazione di database e reti'.
f55c2e95-179b-5e49-8369-eb9d220c7d1c,Gli studi sulle tecnologie dell'informazione che non rientrano nei campi di dettaglio sono classificati qui: Intelligenza artificiale
7e341fde-f5ee-59e7-8d2d-cc89e2b0f8b3,Sono classificati qui i programmi e le qualifiche interdisciplinari in cui il maggior tempo di apprendimento previsto è dedicato alle tecnologie dell'informazione e della comunicazione (ICT).
868bba9f-654a-5494-89e4-604ebd655f38,"L'ingegneria chimica e dei processi è lo studio della pianificazione, della progettazione e dello sviluppo di prodotti e processi in cui avvengono trasformazioni chimiche e fisiche. Include la progettazione di impianti chimici e sistemi di controllo. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Ingegneria chimica Ingegneria dei processi chimici Tecnologia di laboratorio Lavorazione di petrolio/gas/prodotti petrolchimici Conduzione di impianti e macchinari (lavorazione) Tecnologia dei processi  === Inclusioni La tecnologia di laboratorio è inclusa qui se l'enfasi non è posta su un'applicazione specifica.  === Esclusioni La tecnologia di laboratorio è esclusa da questo campo di dettaglio se l'enfasi è posta su un'applicazione specifica (biologica, medica ecc.) ed è inclusa nel campo di dettaglio appropriato (0914 ecc.). La biotecnologia è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0512 'Biochimica'. I programmi e le qualifiche con enfasi sulla produzione di un materiale specifico sono esclusi da questo campo di dettaglio (ad es. gli studi con enfasi sulla lavorazione della carta dovrebbero essere inclusi nel campo di dettaglio 0722 'Materiali (vetro, carta, plastica, legno)')."
18ed128f-9b25-53f0-b686-08fc639dfda3,"La tecnologia per la protezione dell'ambiente è lo studio dei processi volti a minimizzare gli scarichi e i rifiuti e a evitare l'inquinamento. Include programmi riguardanti il controllo di acqua, aria, suolo ecc. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Controllo dell'inquinamento atmosferico Tecnologia ecologica Efficienza energetica Ingegneria ambientale Controllo degli scarichi industriali Controllo dell'inquinamento acustico Riciclaggio Controllo dell'inquinamento idrico  === Esclusioni I programmi e le qualifiche riguardanti gli standard igienici di alimenti, acqua ecc. sono esclusi da questo campo di dettaglio e inclusi nel campo di dettaglio 1021 'Igiene pubblica'. Le costruzioni relative alla gestione dei rifiuti e delle acque sono escluse da questo campo di dettaglio e incluse nel campo di dettaglio 0732 'Edilizia e ingegneria civile'."
a451b518-39c0-5900-9dda-27dc57264836,"L'elettricità e l'energia sono lo studio dell'installazione, della manutenzione, della riparazione e della diagnosi di guasti negli impianti elettrici e nelle relative apparecchiature in ambienti domestici, commerciali e industriali. Sono incluse l'installazione e la manutenzione di reti aeree e sotterranee di distribuzione dell'energia elettrica. L'energia è lo studio della generazione di energia. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Mestieri del condizionamento dell'aria Ingegneria climatica Riparazione di elettrodomestici Ingegneria elettrica Installazione elettrica Generazione di energia elettrica Mestieri elettrici Studi sull'energia Distribuzione del gas Mestieri del riscaldamento Energia nucleare, idraulica e termica Installazione e manutenzione di linee elettriche Produzione di energia Refrigerazione Energia solare Turbine eoliche  === Inclusioni Lo studio dell'installazione, della diagnosi di guasti e della riparazione di apparecchiature di riscaldamento, condizionamento dell'aria e refrigerazione è incluso qui.  === Esclusioni Lo studio degli impianti elettrici dei veicoli è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0716 'Veicoli a motore, navi e aeromobili'."
464f459f-37ca-5fc2-97a3-07605110603b,"L'elettronica e l'automazione sono lo studio della pianificazione, della progettazione, dello sviluppo, della manutenzione e del monitoraggio di apparecchiature, macchinari e sistemi elettronici. Includono la progettazione di computer e apparecchiature per la comunicazione. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Elettronica per la radiodiffusione Sistemi di comunicazione Installazione di apparecchiature di comunicazione Manutenzione di apparecchiature di comunicazione Ingegneria informatica Riparazione di computer Ingegneria del controllo Tecnologia dell'elaborazione dei dati Tecnologia digitale Ingegneria elettronica Assistenza ad apparecchiature elettroniche Tecnologia delle reti Robotica Tecnologia delle telecomunicazioni Riparazione di televisori e radio  === Esclusioni Le scienze informatiche (sviluppo di software e applicazioni) sono escluse da questo campo di dettaglio e incluse sotto 0613 'Sviluppo e analisi di software e applicazioni'."
4bda7395-2288-5f25-8af2-f5b9cd6b5b1a,"La meccanica e i mestieri del metallo sono lo studio della pianificazione, della progettazione, dello sviluppo, della produzione, della manutenzione e del monitoraggio di macchine, impianti e sistemi meccanici e prodotti in metallo. Includono la progettazione e la manutenzione di macchine che producono beni e servizi. Il focus di studio di questo campo di dettaglio è costituito da macchine, sistemi meccanici e prodotti in metallo. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Armaioleria Idraulica Serrature e riparazione di casseforti Ingegneria meccanica Mestieri meccanici Fusione di metalli e modellistica Aggiustaggio, tornitura e lavorazione meccanica dei metalli Ingegneria metallurgica Meccanica di precisione Lavorazione della lamiera Produzione dell'acciaio Costruzione di utensili e stampi Saldatura  === Esclusioni Lo studio della meccanica e dell'ingegneria dei veicoli a motore è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0716 'Veicoli a motore, navi e aeromobili'."
b6f11ea1-7705-5787-ba2b-89ed325b21c1,"I veicoli a motore, le navi e gli aeromobili sono lo studio della progettazione, dello sviluppo, della produzione, della manutenzione, della diagnosi di guasti, della riparazione e dell'assistenza di veicoli a motore, incluse le macchine movimento terra e le macchine agricole, navi, treni e aeromobili. Tipica è la combinazione di studi sia sulle strutture metalliche sia sui motori. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Ingegneria aerospaziale Ingegneria aeronautica Manutenzione di aeromobili Impianti elettrici per autoveicoli Ingegneria automobilistica Avionica Carrozzeria Ingegneria navale Ingegneria motociclistica Battilastra Costruzione navale Riparazione e manutenzione di treni Costruzione e riparazione di veicoli Verniciatura/verniciatura a spruzzo di veicoli  === Inclusioni Lo studio degli impianti elettrici dei veicoli è incluso qui.  === Esclusioni Lo studio della produzione e della riparazione di veicoli non motorizzati è escluso da questo campo di dettaglio e incluso in 0715 'Meccanica e lavorazione dei metalli' (ad es. biciclette) o 0722 'Materiali (vetro, carta, plastica, legno)' (ad es. imbarcazioni senza motore)."
6cd8bc77-daa1-58f3-9608-254680a7d52e,Gli studi di ingegneria non coperti da altri campi di dettaglio sono classificati qui: Nanotecnologia
e220d057-d178-51fc-bd6b-2b2a85ecd0c6,"La lavorazione degli alimenti è lo studio della lavorazione e del confezionamento di alimenti e bevande, nonché delle attrezzature e delle procedure utilizzate nella produzione e nella distribuzione degli alimenti. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Panificazione Produzione della birra Macelleria Confetteria Prodotti lattiero-caseari Lavorazione di alimenti e bevande Conservazione degli alimenti Scienza e tecnologia alimentare Lavorazione delle carni Pasticceria Lavorazione del tabacco Produzione del vino  === Inclusioni Lo studio della manipolazione e dell'igiene degli alimenti è incluso qui.  === Esclusioni La ristorazione e il catering sono esclusi da questo campo di dettaglio e inclusi nel campo di dettaglio 1013 'Servizi alberghieri, di ristorazione e catering'. La scienza della nutrizione è esclusa da questo campo di dettaglio e inclusa nel campo ristretto 051 'Scienze biologiche e affini'. 0722 Materiali (vetro, carta, plastica e legno) I materiali sono lo studio della fabbricazione di prodotti in vetro, carta, plastica, legno o altri materiali come pietra, argilla, materiali artificiali ecc. I programmi e le qualifiche inclusi in questo campo di dettaglio riguardano più un materiale specifico che le conoscenze tecniche generali. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Costruzione di imbarcazioni (senza motore) Ebanisteria Falegnameria (mobili) Ceramica (industriale) Fabbricazione di mobili Lavorazione del vetro (industriale) Produzione industriale di diamanti Fabbricazione e lavorazione della carta Fabbricazione della plastica Lavorazione della gomma Tecnologia del legname Lavorazione e tornitura del legno Mestieri della lavorazione del legno  === Esclusioni Lo studio della lavorazione dei metalli è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0715 'Meccanica e mestieri del metallo'. Lo studio della carpenteria e della falegnameria edili è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0732 'Edilizia e ingegneria civile'. Lo studio della lavorazione chimica in generale è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0711 'Ingegneria chimica e dei processi'. Lo studio della stampa e della rilegatura è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0211 'Tecniche audiovisive e produzione mediatica'. I programmi di artigianato artistico (arti e mestieri del vetro, intaglio del legno ecc.) sono esclusi da questo campo di dettaglio e inclusi nel campo di dettaglio 0214 'Artigianato artistico'. 0723 Prodotti tessili (abbigliamento, calzature e pelletteria) I prodotti tessili (abbigliamento, calzature e pelletteria) sono lo studio della fabbricazione di tessuti, prodotti tessili e in pelle, abbigliamento e articoli correlati, scarpe e altre forme di calzature. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Mestieri dell'abbigliamento Confezione di abiti Fabbricazione di calzature Pellicceria Produzione di indumenti Lavorazione della pelle Selleria Calzoleria Produzione di pelli e cuoio Filatura Sartoria Mestieri tessili Tappezzeria Tessitura (industriale) Scienza della lana  === Esclusioni Gli studi di artigianato artistico (tessitura, ricamo ecc.) sono esclusi da questo campo di dettaglio e inclusi nel campo di dettaglio 0214 'Artigianato artistico'."
7c04ea51-4df1-5eae-8962-260a329a71c7,"L'attività estrattiva e mineraria è lo studio della valutazione, della pianificazione, dello sviluppo e della direzione dell'estrazione di minerali, petrolio e gas dal sottosuolo. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Estrazione del carbone Tecnologia dei minerali Estrazione di minerali Perforazione per petrolio e gas Estrazione di petrolio e gas Estrazione di materie prime  === Esclusioni Lo studio dell'ingegneria metallurgica è escluso da questo campo di dettaglio e incluso in 0715 'Meccanica e mestieri del metallo' Lo studio della geologia è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0532 'Scienze della Terra'."
d38d5362-0e88-53fa-9271-0becd92b35d3,"L'architettura è lo studio dell'arte, della scienza e delle tecniche della progettazione degli edifici. Comprende sia finalità utilitarie - come la solidità della struttura e l'efficienza funzionale ed economica dell'edificio - sia considerazioni estetiche. L'urbanistica è lo studio della crescita regolamentata e del miglioramento delle città sia dal punto di vista funzionale sia da quello estetico. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Progettazione e pianificazione urbana architettonica Architettura Progettazione di edifici Cartografia/rilevamento topografico Pianificazione delle città Sviluppo delle comunità Architettura del paesaggio Architettura strutturale Rilevamento topografico Pianificazione urbana e territoriale Urbanistica  === Esclusioni Lo studio del design d'interni è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0212 'Design della moda, d'interni e industriale'. La geomatica è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0532 'Scienze della Terra'. La progettazione e la realizzazione di parchi e giardini sono escluse da questo campo di dettaglio e incluse nel campo di dettaglio 0812 'Orticoltura'."
81f7e0e6-9900-519c-9212-c91518414903,"L'edilizia è lo studio della scienza, della tecnologia e delle tecniche di assemblaggio, costruzione e manutenzione di strutture pubbliche, commerciali, industriali e residenziali e dei loro impianti. L'ingegneria civile è lo studio della pianificazione, della progettazione, del collaudo e della direzione della costruzione di edifici e strutture su larga scala, inclusi i sistemi di trasporto, approvvigionamento idrico, fognature ecc. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Muratura in mattoni Costruzione di ponti Costruzione di edifici Ingegneria edile Tecnologia delle costruzioni Carpenteria e falegnameria (edilizia) Ingegneria civile Attrezzature per l'edilizia Carpenteria metallica (edilizia) Ingegneria portuale e delle banchine Posa di piastrelle per pavimenti e pareti Rivestimento di pavimenti Costruzione di case Lavori su fune industriali (commerciali) Muratura e posa di piastrelle Tinteggiatura e rivestimento di pareti Intonacatura Idraulica e posa di tubazioni Costruzione di strade Ingegneria e tecnologia delle acque Ingegneria dell'approvvigionamento idrico e delle fognature Ventilazione  === Esclusioni L'installazione di impianti elettrici è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0713 'Elettricità ed energia'. Analogamente, l'installazione e la riparazione di apparecchiature di riscaldamento, condizionamento dell'aria e refrigerazione sono escluse da questo campo di dettaglio e incluse nel campo di dettaglio 0713 'Elettricità ed energia'."
973f0d48-0d4b-5d79-98e7-c9780935a98d,"Sono classificati qui i programmi e le qualifiche interdisciplinari o ampi in cui il maggior tempo di apprendimento previsto è dedicato all'ingegneria, alle attività manifatturiere e alle costruzioni."
fb59ef28-6a22-5be5-81f9-86d05f29b3d1,"La produzione agricola e zootecnica è lo studio della coltivazione, della cura e della raccolta di colture e pascoli, nonché del pascolo e della gestione degli animali. Include lo studio della gestione e della manutenzione delle aziende agricole e della produzione di prodotti vegetali e animali non trasformati. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Scienze agrarie Agronomia e scienze delle colture Zootecnia Coltivazione di colture Allevamento di cani Gestione di aziende agricole e ranch Agricoltura Frutticoltura Cerealicoltura Allevamento di cavalli Suinicoltura Avicoltura Risicoltura Coltivazione di segale e frumento Ovinicoltura Scienza del suolo Coltivazione della canna da zucchero Coltivazione di ortaggi Viticoltura  === Inclusioni Lo studio della fertilità del suolo e delle tecniche di irrigazione è incluso qui. Lo studio della coltivazione di colture a gestione intensiva come frutta e ortaggi è incluso qui.  === Esclusioni Lo studio della produzione del vino è escluso da questo campo di dettaglio ed è incluso nel campo di dettaglio 0721 'Lavorazione degli alimenti'. L'attività di fantino è esclusa da questo campo di dettaglio ed è inclusa nel campo di dettaglio 1014 'Sport'"
7b912b8b-d84c-5f60-a554-fa49d7953785,"L'orticoltura è lo studio della tecnologia e della gestione orticola, della floricoltura, dei metodi di coltivazione in serra, della gestione dei vivai, del giardinaggio paesaggistico ecc. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Floricoltura Giardinaggio Manutenzione dei green Tecniche orticole Gestione dei vivai Coltivazione del manto erboso  === Inclusioni La progettazione e la realizzazione di parchi e giardini urbani e domestici sono incluse qui. I programmi di giardinaggio che combinano floricoltura e coltivazione di ortaggi sono inclusi qui.  === Esclusioni Lo studio della coltivazione di colture commestibili (come frumento, riso, frutta, ortaggi ecc.) è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0811 'Produzione agricola e zootecnica'. Lo studio della scienza del suolo, della fertilità del suolo e delle tecniche di irrigazione è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0811 'Produzione agricola e zootecnica'. Lo studio della gestione dei parchi nazionali è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0522 'Ambienti naturali e fauna selvatica'. Lo studio dell'architettura del paesaggio è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0731 'Architettura e urbanistica'."
d91f62b9-d247-5083-b6c6-fb1404e92317,"La silvicoltura è lo studio dell'impianto, della coltivazione, del taglio e della gestione delle foreste. Include lo studio della caccia e della cattura con trappole. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Produzione di carbone di legna Custodia forestale Tecniche dei prodotti forestali Silvicoltura Caccia e cattura con trappole Utilizzazioni forestali Abbattimento di alberi  === Esclusioni Lo studio della gestione dei parchi nazionali è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0522 'Ambienti naturali e fauna selvatica'. La tecnologia del legname (produzione in segheria ecc.) è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0722 'Materiali (vetro, carta, plastica e legno)'."
e53896bf-0cc5-548a-a2d1-aeaa18559cb7,"La pesca è lo studio della riproduzione, dell'allevamento e della raccolta di pesci e altri prodotti ittici. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Acquacoltura Riproduzione ittica Allevamenti ittici Scienza e tecnologia della pesca Coltivazione delle perle Allevamento di prodotti ittici Allevamento di molluschi e crostacei  === Inclusioni I programmi per la conduzione di pescherecci sono inclusi qui.  === Esclusioni Lo studio della lavorazione industriale del pesce è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0721 'Lavorazione degli alimenti'."
26916179-e63c-5d1f-8fda-6f43e1104872,"La veterinaria è lo studio della prevenzione, della diagnosi e del trattamento di malattie e lesioni negli animali, nonché della loro cura generale. È incluso lo studio della cura di animali malati, feriti e infermi sottoposti a trattamento nelle cliniche veterinarie. Include anche lo studio della fornitura di assistenza agli scienziati veterinari. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Cura della salute animale Riproduzione animale (scienza) Inseminazione artificiale (di animali) Assistenza veterinaria Medicina veterinaria Infermieristica veterinaria Scienze veterinarie  === Inclusioni La scienza della riproduzione animale è inclusa qui.  === Esclusioni Lo studio dell'allevamento di animali è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0811 'Produzione agricola e zootecnica'."
31d3dc95-ff29-5721-bedc-210da726f941,"Sono classificati qui i programmi e le qualifiche interdisciplinari o ampi in cui il maggior tempo di apprendimento previsto è dedicato all'agricoltura, alla silvicoltura, alla pesca e alla veterinaria."
a06add12-fa68-599e-b625-c197d61da7da,"Gli studi odontoiatrici sono lo studio della diagnosi, del trattamento e della prevenzione delle malattie e delle anomalie dei denti e delle gengive. Includono lo studio della progettazione, della realizzazione e della riparazione di protesi dentarie e apparecchi ortodontici. Includono anche lo studio della fornitura di assistenza ai dentisti. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Assistenza alla poltrona odontoiatrica Igiene dentale Tecnologia di laboratorio odontotecnico Infermieristica odontoiatrica Scienze odontoiatriche Chirurgia odontoiatrica Odontotecnica Odontoiatria Chirurgia orale Ortodonzia  === Inclusioni Lo studio della salute dentale pubblica è incluso qui."
f49b59ba-8927-57cb-a991-7270646fcdf9,"La medicina è lo studio dei principi e delle procedure utilizzati nella prevenzione, nella diagnosi, nella cura e nel trattamento di malattie, patologie e lesioni negli esseri umani e nel mantenimento della salute generale. Questo campo di dettaglio consiste principalmente nella formazione dei medici. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Anestesia Medicina legale Patologia forense Medicina generale Gerontologia Ginecologia Scienze mediche Formazione medica Medicina Pediatria Psichiatria Chirurgia Formazione dei medici"
dfa27731-bc14-5fb9-9fc3-084ee8f3f126,"L'infermieristica è lo studio della fornitura di assistenza sanitaria a malati, disabili o infermi e dell'assistenza a medici e altri professionisti medici e sanitari nella diagnosi e nel trattamento dei pazienti. Il focus delle qualifiche in infermieristica è il mantenimento e la cura della salute dei pazienti durante la malattia e la riabilitazione. Include l'assistenza sanitaria agli anziani e l'assistenza sanitaria ai disabili. L'ostetricia è lo studio della fornitura di assistenza alle donne durante la gravidanza, il travaglio e il parto e durante il periodo postpartum. Include anche la cura del neonato e l'assistenza alla madre nell'allattamento al seno. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Infermieristica ausiliaria Infermieristica di base Infermieristica generale Assistenza sanitaria agli anziani Assistenza sanitaria ai disabili Programmi di assistenza sanitaria Igiene infantile (infermieristica) Ostetricia Ausiliario/inserviente di corsia Infermieristica psichiatrica Infermieristica specializzata  === Inclusioni Sono inclusi qui i programmi di assistenza che comprendono sia l'assistenza sanitaria sia l'assistenza sociale, ad es. per gli anziani.  === Esclusioni L'infermieristica veterinaria è esclusa da questo campo di dettaglio ed è inclusa nel campo di dettaglio 0841 'Veterinaria'. L'infermieristica odontoiatrica è esclusa da questo campo di dettaglio ed è inclusa nel campo di dettaglio 0911 'Studi odontoiatrici'. L'assistenza non medica ai bambini (non assistenza sanitaria) è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0922 'Servizi di assistenza all'infanzia e alla gioventù'. L'assistenza non medica agli anziani (non assistenza sanitaria) è esclusa da questo campo di dettaglio e inclusa nel campo di dettaglio 0921 'Assistenza agli anziani e agli adulti disabili'."
75e8a8b7-6068-531e-adcc-35b2b200dbfe,"Le tecnologie diagnostiche e terapeutiche mediche sono lo studio di un'ampia gamma di tecnologie utilizzate per la diagnosi e il trattamento di malattie e disabilità. Sono classificati qui i programmi e le qualifiche con i seguenti contenuti principali: Tecnologia delle ambulanze Tecnologia degli apparecchi acustici Tecnologia di laboratorio medico Tecnologia ottica Tecnologia protesica Tecnologia radiologica Radioterapia Tecnologia radiografica (medica)  === Esclusioni Lo studio della tecnologia di laboratorio è escluso da questo campo di dettaglio se l'enfasi non è posta sulla tecnologia di laboratorio medico. La tecnologia di laboratorio generale è inclusa nel campo di dettaglio 0711 'Ingegneria chimica e dei processi'. La tecnologia di laboratorio in cui l'enfasi è posta su altre applicazioni specifiche (biologia, chimica, fisica ecc.) è inclusa nel campo di dettaglio appropriato (0511, 0531, 0533 ecc.). Lo studio dell'odontotecnica è escluso da questo campo di dettaglio e incluso nel campo di dettaglio 0911 'Studi odontoiatrici'."
