entity_table,entity_id,field,locale,text,source
sys_kpi_definitions,34098885-9a78-444d-87ef-8f2d7fc2f5d8,description,en,Percentage of compliance with applicable regulations,LLM
sys_kpi_definitions,efd9b2ae-4410-477a-a877-e3e9ea9b42eb,description,en,Percentage of staff who have completed AML training,LLM
sys_kpi_definitions,8e8708f7-d76f-48e8-b56f-819c5c7b5738,description,en,Average time from job posting to hire,LLM
sys_kpi_definitions,d8ecc957-4500-4037-8a4e-fcfbc8216b5e,description,en,Percentage of employees retained after 12 months,LLM
sys_kpi_definitions,524a98cd-8aa5-4d24-b94e-347ac6147a07,description,en,Employee engagement and satisfaction index,LLM
sys_kpi_definitions,2269f0f6-7431-4646-a7d4-5e4180da3ce5,description,en,Business days required for the monthly close,LLM
sys_kpi_definitions,10e3e33f-67f1-4296-bb1a-1d4707938eab,description,en,Percentage of correct accounting entries,LLM
sys_kpi_definitions,92ec0157-a4f2-40bd-bd40-0efce63002ee,description,en,Average processing cost per single accounting transaction,LLM
sys_kpi_definitions,7ebb9bb3-bbc2-4e9f-83f3-6057dd5e0690,description,en,Daily Value at Risk at 99% confidence level,LLM
sys_kpi_definitions,f9e4c4a8-3315-455f-92fd-7f8530a8f6bf,description,en,Annualized expected loss on the loan portfolio,LLM
sys_kpi_definitions,4f808cce-0e6e-4922-bd22-7745f4c4f030,description,en,Total Risk-Weighted Assets (RWA),LLM
sys_kpi_definitions,20e2eb52-d904-4377-b0c4-05faed60efdb,description,en,Percentage of portfolio covered by periodic stress tests,LLM
sys_kpi_definitions,563ca428-ec74-4f5b-8af0-a6e30b77d09c,description,en,Annual growth of Assets Under Management,LLM
sys_kpi_definitions,2a9db81b-e705-421d-a91e-01e9ea29c4e5,description,en,Wealth management client satisfaction index,LLM
sys_kpi_definitions,3af00155-9e6e-43be-b393-a11143bdd3d8,description,en,Revenue generated per financial advisor,LLM
sys_kpi_definitions,75122757-e244-47b8-ab27-b0764720c266,description,en,Availability of critical IT systems,LLM
sys_kpi_definitions,92dd9c41-32cf-4170-b537-b7521dbb82ab,description,en,Average incident resolution time,LLM
sys_kpi_definitions,79c0ba59-48c5-441e-a247-1a0503534502,description,en,Percentage of changes implemented without incidents,LLM
sys_kpi_definitions,eb3b467d-58a2-4564-b586-ab6b80bfe51f,description,en,Average KYC completion time from docs received to client onboarded,LLM
sys_kpi_definitions,a85def34-951f-4174-8933-7ade83e57a8a,description,en,Average AML alert resolution time (blocked transaction → cleared or STR),LLM
sys_kpi_definitions,baebe8af-e417-44f4-baba-ba755a1a77cd,description,en,Share of new clients activating at least 1 product within 30 days of account opening,LLM
sys_kpi_definitions,dfe3c511-cb2a-4dee-934f-842870710f4c,description,en,Net Promoter Score from the post-onboarding survey (-100..+100 scale),LLM
sys_kpi_definitions,c94df0af-8ba6-4b70-a0f0-65d8700ee215,description,en,"Basel III LCR: HQLA stock / net cash outflow 30d (Basel target >=100%, prudent bank >=120%)",LLM
sys_kpi_definitions,dc5e379f-a18e-4096-9fc7-22316e139bcc,description,en,Basel III NSFR: available stable funding / required stable funding (target >=100%),LLM
sys_kpi_definitions,8cf636b1-2818-4c5c-8e1b-9fab9ab27a4d,description,en,"Daily FX desk P&L deviation vs forecast (zero target, +/- 50k EUR band)",LLM
sys_kpi_definitions,8375a18c-db1b-45d0-ac7d-68f33cda2efa,description,en,Number of days of liquidity coverage with current HQLA stock (stress scenario),LLM
sys_kpi_definitions,c21c5d65-dc30-4f86-89ae-049a2144163d,description,en,"H-severity findings per year (Banca d'Italia relevant). Target zero, maximum tolerated 3/year",LLM
sys_kpi_definitions,928056e6-adc6-4e6c-8913-afd54a50eabe,description,en,Share of planned audits completed within the fiscal year (audit universe coverage),LLM
sys_kpi_definitions,9087f6fd-c340-4675-8f82-78c02bc45008,description,en,Average time to close findings with verified remediation (SLA target 90 days for H/M),LLM
sys_kpi_definitions,dacf1ecc-b265-4340-a0af-ab53fb9bdbd8,description,en,"Share of repeated findings (same area, same root cause) year-over-year. Target <=5%",LLM
sys_kpi_definitions,e9a51b1a-0a63-4d3b-acda-c0686ef056ed,description,en,Average time to obtain permits,LLM
sys_kpi_definitions,244ef50b-9554-4ea1-87ab-051c82762485,description,en,Forecast vs actual deviation in the first year,LLM
sys_kpi_definitions,689366a4-d9ca-4ef9-a8ef-daaaeedfd879,description,en,Incidence of engineering costs,LLM
sys_kpi_definitions,9441132e-8f6e-4bd6-8c1a-d4d45742e3c4,description,en,Adherence to construction site schedule,LLM
sys_kpi_definitions,4c85f34e-287f-44c7-ac73-d1e53bdf943a,description,en,Lost-time incidents,LLM
sys_kpi_definitions,cdc09eb4-c1a9-4495-9a99-b00c4049966c,description,en,Cost variance vs budget estimate,LLM
sys_kpi_definitions,2f1751dc-aed7-43f4-ac3f-f928eb2a2add,description,en,Average uptime of the plant portfolio,LLM
sys_kpi_definitions,0e600380-a0fe-46e2-a08a-e2a96bdc84b8,description,en,Average time to restore,LLM
sys_kpi_definitions,c07acb9b-9b9e-47db-946d-854fecb7d8cd,description,en,Failures not caught by predictive maintenance,LLM
sys_kpi_definitions,8a996cea-28da-49b3-b99e-9d68e5cc9980,description,en,Ratio of actual vs theoretical energy,LLM
sys_kpi_definitions,cb11a79e-c24d-47cf-b660-d2f3aae73a9e,description,en,Average anomaly detection time,LLM
sys_kpi_definitions,3b7e818b-ccea-407d-af17-d0f5c08e6f0f,description,en,Annual yield per installed kWp,LLM
sys_kpi_definitions,8da26685-5dae-4cf3-9040-475d92b8d055,description,en,Annual customer churn rate,LLM
sys_kpi_definitions,e0e79f5a-0efc-4f9b-b4a6-7e4ece641f62,description,en,Net Promoter Score,LLM
sys_kpi_definitions,ce7b9565-7167-4bfc-a15f-5344e55b159a,description,en,Request resolution SLA,LLM
sys_kpi_definitions,f14f7d62-a7f9-4d8f-846e-9e52f313aceb,description,en,CO2 avoided through renewable generation,LLM
sys_kpi_definitions,38f2ef9d-bd8b-45cd-a794-2b5e036bc93c,description,en,Adherence to ARERA requirements and EU directives,LLM
sys_kpi_definitions,a6126154-6406-4204-9408-c78604714415,description,en,ESG score from rating provider,LLM
sys_kpi_definitions,8da94cb9-6fab-4c8f-8405-d0b6045b0345,description,en,Average margin over market price,LLM
sys_kpi_definitions,4f13c8a1-ace8-43ea-aca1-287671a314f3,description,en,Forecast vs actual deviation,LLM
sys_kpi_definitions,1717b371-777d-46d5-a24b-1cfe7b56589c,description,en,Penalty costs for grid imbalance,LLM
sys_kpi_definitions,7757e534-a6a8-45eb-af6b-08271b19a998,description,en,Average time from order to delivery,LLM
sys_kpi_definitions,6c0fae05-3e5c-44d3-a3cb-d15399e56067,description,en,Percentage of supplies conforming to specification,LLM
sys_kpi_definitions,b9fc9a8b-e640-44b0-b455-5077938d88a4,description,en,Average savings achieved on list price,LLM
sys_kpi_definitions,1c1a6818-fe0b-44af-8ab6-2f8d8c03c354,description,en,Overall plant efficiency,LLM
sys_kpi_definitions,53c2b55a-34f4-46ec-b7c1-e0ab3344f8a7,description,en,Scrap percentage over total production,LLM
sys_kpi_definitions,c0f7c924-c25d-4e16-815e-cd384629b7ef,description,en,Adherence to weekly scheduling,LLM
sys_kpi_definitions,ffd80cad-193d-4239-9ef5-c040755bb903,description,en,Critical NCs detected per month,LLM
sys_kpi_definitions,518510ae-905e-4a63-8f93-f5a7590ce68c,description,en,Average time to close non-conformities,LLM
sys_kpi_definitions,3b8ba215-e46f-47e4-be5f-2819caddbf4b,description,en,Percentage of conforming samples,LLM
sys_kpi_definitions,7d4c403b-909c-45b3-8ff9-0136c25e11cf,description,en,On-time and in-full deliveries,LLM
sys_kpi_definitions,d8ec09ab-0603-44ca-b5d1-560c5bd5128c,description,en,Stock turnover frequency,LLM
sys_kpi_definitions,9dbd6d8c-a363-4e72-9f51-ea64418bd771,description,en,Incidence of logistics costs,LLM
sys_kpi_definitions,18eb2a25-5404-448c-8a4b-24c72be7189e,description,en,Average revenue per active customer,LLM
sys_kpi_definitions,81f05640-4205-4779-beed-beec438bd456,description,en,Return on promotional investment,LLM
sys_kpi_definitions,8932cdfd-84b8-40c7-b401-964c6cc44b4d,description,en,Numeric distribution coverage,LLM
sys_kpi_definitions,43e87c50-4618-489d-bf49-793a82130c80,description,en,Time from concept to launch,LLM
sys_kpi_definitions,349d4bea-07a2-4ad9-817f-edc8d45f515a,description,en,Percentage of new products reaching target,LLM
sys_kpi_definitions,b03101e4-11bc-416c-89b1-0cf3905631ef,description,en,Percentage of revenue from products < 3 years old,LLM
sys_kpi_definitions,9c0ed0b7-0d5a-4e24-9928-5b3dde06806a,description,en,Score of the latest certification audit,LLM
sys_kpi_definitions,d8819294-3450-448c-9ae5-8f46e27fbc28,description,en,Residual open non-conformities,LLM
sys_kpi_definitions,5421bd44-ea20-483c-82e0-b2fa2fead114,description,en,Mandatory training coverage,LLM
sys_kpi_definitions,96cf54f0-7e2a-4aed-b386-3a8ac81d700c,description,en,Stakeholder feedback,LLM
sys_kpi_definitions,7934f51c-78da-452f-a64b-2b86b6033219,description,en,Stakeholder feedback,LLM
sys_kpi_definitions,ce181145-6e26-4c2f-859b-98e945f7f537,description,en,Stakeholder feedback,LLM
sys_kpi_definitions,2d561108-c532-4787-833b-f2640ec11600,description,en,Stakeholder feedback,LLM
sys_kpi_definitions,9e3039b4-5ea1-4dee-9b53-a3c3a52df80c,description,en,Stakeholder feedback,LLM
sys_kpi_definitions,d7f4b7d7-866c-4a73-a124-47745443db43,description,en,Stakeholder feedback,LLM
sys_kpi_definitions,c74d1585-f153-49e0-a370-281a88ad6433,description,en,Stakeholder feedback,LLM
sys_kpi_definitions,e6319d12-9d21-452e-bb45-75cfd260812a,description,en,Stakeholder feedback,LLM
sys_kpi_definitions,4f11b640-8d2d-4cc0-b907-3f37e123a25d,description,en,Stakeholder feedback,LLM
sys_kpi_definitions,50f7f9ba-bd5c-44bf-a812-095df99023e7,description,en,Professional growth,LLM
sys_kpi_definitions,6b01580c-a2a4-430e-a678-04e50ed01e18,description,en,Professional growth,LLM
sys_kpi_definitions,826afa69-fdac-4dd7-a635-0b3863d59966,description,en,Professional growth,LLM
sys_kpi_definitions,41d1574d-a537-4ac5-b510-3a014eca3afc,description,en,Professional growth,LLM
sys_kpi_definitions,b2e2a3c0-6114-4eec-98d6-01de1a53b5c9,description,en,Professional growth,LLM
sys_kpi_definitions,33c3b8b6-b38f-407d-8f77-2bf0e469a016,description,en,Professional growth,LLM
sys_kpi_definitions,391134f4-5e64-45b6-8ef9-5aa5401335d7,description,en,Professional growth,LLM
sys_kpi_definitions,00f2cac4-7e40-41d3-9c7d-64fdea9968e7,description,en,Professional growth,LLM
sys_kpi_definitions,26e13aa5-5395-497e-9691-7d102a8097a2,description,en,Professional growth,LLM
sys_kpi_definitions,2bde9584-2611-48dd-a0f4-b9e5d072fd02,description,en,Output against target,LLM
sys_kpi_definitions,a0117bc8-ec23-415c-9403-456a1a9dce7e,description,en,Output against target,LLM
sys_kpi_definitions,1f8a5f20-a607-4fcd-a979-9ded2fe07e33,description,en,Output against target,LLM
sys_kpi_definitions,c32585ba-24fa-48ab-9850-a469a82041b2,description,en,Output against target,LLM
sys_kpi_definitions,8646b09f-0cbb-417d-a87e-9357ba55cf00,description,en,Output against target,LLM
sys_kpi_definitions,75c6abb7-4774-4167-9a65-a8c0abf09803,description,en,Output against target,LLM
sys_kpi_definitions,52552ca4-3005-4378-a4a0-605f2d2ce37e,description,en,Output against target,LLM
sys_kpi_definitions,a79a986a-3029-434b-82dc-ec3b1583e1c8,description,en,Output against target,LLM
sys_kpi_definitions,68a932b0-4ec4-4705-8dc5-d8d39fed124c,description,en,Output against target,LLM
sys_kpi_definitions,4a1d7265-3c58-4594-b00f-57a03b5eb438,description,en,Teamwork effectiveness,LLM
sys_kpi_definitions,544a4456-3229-4d34-b01a-86e7c8d16f6a,description,en,Teamwork effectiveness,LLM
sys_kpi_definitions,67dd45fd-adc1-4242-9a94-ae9bab5ab8b3,description,en,Teamwork effectiveness,LLM
sys_kpi_definitions,942dc5eb-16b1-4ec3-9e89-7c36b92b82f4,description,en,Teamwork effectiveness,LLM
sys_kpi_definitions,d3aff16f-8140-4f61-a3b3-c8958d27aa35,description,en,Teamwork effectiveness,LLM
sys_kpi_definitions,05910e14-b7d2-4d69-8c09-417861287fbd,description,en,Teamwork effectiveness,LLM
sys_kpi_definitions,961a2e7f-8806-49d3-b615-03e77eb0659c,description,en,Teamwork effectiveness,LLM
sys_kpi_definitions,b12a0e3b-02b9-4e1d-bec7-7157fbd5eee2,description,en,Teamwork effectiveness,LLM
sys_kpi_definitions,8e3173f2-535f-499c-b38c-867a8e4fd6f4,description,en,Teamwork effectiveness,LLM
sys_kpi_definitions,f7d35067-7086-4a2b-b5c3-4a2be4b482d1,description,en,Output quality assessment,LLM
sys_kpi_definitions,ed0e9374-9fd4-44bb-b9a3-2bfcd2735443,description,en,Output quality assessment,LLM
sys_kpi_definitions,8eb06f5c-a200-4ad5-888b-af9787e3f5a1,description,en,Output quality assessment,LLM
sys_kpi_definitions,ae28575d-587d-49ce-bb42-9c9dd9026abb,description,en,Output quality assessment,LLM
sys_kpi_definitions,15fb56ff-38c2-43ca-b9e9-4cb73ced1336,description,en,Output quality assessment,LLM
sys_kpi_definitions,4cd57afa-7c61-4c01-951e-dbd5f130e486,description,en,Output quality assessment,LLM
sys_kpi_definitions,b06689f5-3420-4f1e-9d16-4fb9a945e2e5,description,en,Output quality assessment,LLM
sys_kpi_definitions,4dc57958-10e0-4940-905a-7f53eaca1628,description,en,Output quality assessment,LLM
sys_kpi_definitions,f66a5313-349a-4c3c-bddf-e68ad32834d1,description,en,Output quality assessment,LLM
sys_job_roles,1f541b30-9b29-44b6-bb95-3877e56d1a84,name,en,Chief Executive Officer,LLM
sys_job_roles,81780ad2-74e0-429e-bf9c-aa44e4f53f58,name,en,Manager,LLM
sys_job_roles,9fd1b021-2e1e-467b-a994-3171a2faf10d,name,en,Senior Manager,LLM
sys_job_roles,770316c8-efaf-4146-97ad-546e848a6759,name,en,Manager,LLM
sys_job_roles,2dc48538-5ea5-4bfc-9aca-cb2dff204145,name,en,Senior Manager,LLM
sys_job_roles,785341f2-8c6d-42db-824b-94bb132fe95d,name,en,Manager,LLM
sys_job_roles,44195408-029e-4f06-859b-fe30b3c00b47,name,en,Senior Manager,LLM
sys_job_roles,d80e2697-91d9-4bce-ab3e-0ed8c52734d7,name,en,Manager,LLM
sys_job_roles,6f62fb52-6099-4304-9f3f-8c1eb86b9c96,name,en,Senior Manager,LLM
sys_job_roles,3732e9cf-7237-4760-a83d-9cfc7cad103e,name,en,Manager,LLM
sys_job_roles,88bdcf6b-c73a-469e-a72f-2d21ca8301e0,name,en,Senior Manager,LLM
sys_job_roles,e977c1af-0753-4bd0-a58a-fd29bfc7876f,name,en,Manager,LLM
sys_job_roles,eccb47b5-2918-4237-8bf6-2ae6398d0677,name,en,Senior Manager,LLM
sys_job_roles,85b0dbb2-a181-417e-b0ea-a02f695c1171,name,en,Manager,LLM
sys_job_roles,fa748e73-c4c8-4076-b741-861f50efac83,name,en,Senior Manager,LLM
sys_job_roles,5ebb5f54-3a7d-4f0d-ae30-45139a04ab1b,name,en,Manager,LLM
sys_job_roles,9d5bba35-d19a-41d4-bf74-b33d28918fc8,name,en,Senior Manager,LLM
sys_job_roles,97f3a3a2-11b5-49d5-b000-b7c86ec5a119,name,en,Manager,LLM
sys_job_roles,883c3f5f-0fdf-4063-86e0-7a67d71d88a1,name,en,Senior Manager,LLM
sys_job_roles,ab402946-86d5-44e3-ada4-1d6cdb1d197c,name,en,Manager,LLM
sys_job_roles,dd4cbd71-b373-435d-a8dd-ff9b14d818bc,name,en,Senior Manager,LLM
sys_job_roles,24221249-e09b-4082-99ed-5dc4284012f5,name,en,Manager,LLM
sys_job_roles,83281f07-0ec6-4341-86b5-1953199180aa,name,en,Senior Manager,LLM
sys_job_roles,b26f6c70-7b0a-4752-a90d-28a37d199fb4,name,en,Manager,LLM
sys_job_roles,770692ae-4a33-42a0-893c-d285360a3337,name,en,Senior Manager,LLM
sys_job_roles,8285f2fb-628a-47a4-b464-7226eb92d79e,name,en,Manager,LLM
sys_job_roles,a4206803-d803-4e90-82f3-1d24490b29e2,name,en,Senior Manager,LLM
sys_job_roles,45da149d-6853-455e-9060-3fb934e12eed,name,en,Manager,LLM
sys_job_roles,0eb26d5b-5a2c-4d7a-b78c-0294c1ce782f,name,en,Senior Manager,LLM
sys_job_roles,0a6840a9-4852-43f7-b108-0524361faa75,name,en,Manager,LLM
sys_job_roles,a5d30fa6-c9fc-4b0d-9cdb-4f46dd12f633,name,en,Senior Manager,LLM
sys_job_roles,9ae449ef-3e87-4d34-a6c5-f33c6b98f804,name,en,Manager,LLM
sys_job_roles,392f8910-600f-4edb-99df-9f0e2d6b1817,name,en,Senior Manager,LLM
sys_job_roles,5556af19-75c3-4d5b-b836-73f5ccd0f25e,name,en,Director,LLM
sys_job_roles,70cf8a95-e867-41f0-ae4a-1572b5b93931,name,en,Deputy Director,LLM
sys_job_roles,4f4c3e55-667e-463a-ac4e-3c3beb2ece70,name,en,Director,LLM
sys_job_roles,6964ff8a-8a44-4f7d-b44c-e8c948db5f5a,name,en,Deputy Director,LLM
sys_job_roles,60ad96aa-f704-4578-8710-2bac7af11495,name,en,Director,LLM
sys_job_roles,ddf75bb7-b3d4-4e3d-9a1d-4251113f582f,name,en,Deputy Director,LLM
sys_job_roles,92767c25-4c75-4b80-8f52-6bf7e4e42d9f,name,en,Director,LLM
sys_job_roles,cd3284f2-bb1d-4ab8-ab37-f6d89fbe0adb,name,en,Deputy Director,LLM
sys_job_roles,ca16f70b-b7de-49e0-8040-7587c02eeaa1,name,en,Director,LLM
sys_job_roles,b9dcc7f6-8c4a-437f-9913-021ab10465f3,name,en,Deputy Director,LLM
sys_job_roles,41506270-8d82-4212-9aa9-16f72bf7cb2d,name,en,Director,LLM
sys_job_roles,cf19901f-6e7b-409d-baa0-7055703dced9,name,en,Deputy Director,LLM
sys_job_roles,9f1e2ece-bab8-4d54-ab80-1816f14add45,name,en,Director,LLM
sys_job_roles,eb3c01e2-b1f1-48a6-b541-856062ca89f0,name,en,Deputy Director,LLM
sys_job_roles,2af5d327-5dd5-4069-9a5a-e0c901e8f533,name,en,Director,LLM
sys_job_roles,a65949c6-29ba-44fe-ba6e-706f80ab50d3,name,en,Deputy Director,LLM
sys_job_roles,01390879-883b-4af3-8fb0-8ca462edd8f8,name,en,Industrial Cook,LLM
sys_job_roles,619e060e-3311-4ded-b5b2-96486dcb58de,name,en,Power Production Engineer,LLM
sys_job_roles,9987d404-87f7-4ddd-87f1-de611c1916a6,name,en,Geothermal Engineer,LLM
sys_job_roles,bd3e4903-07f1-4d16-a8e9-0fb9a473bfe4,name,en,Offshore Renewable Energy Engineer,LLM
sys_job_roles,51397acc-652c-4f10-b2e4-b6fdbb87a83e,name,en,Food Industry Nutritionist,LLM
sys_job_roles,60da9d82-8597-4fc2-ac98-3dba65e80715,name,en,Economic Advisor,LLM
sys_job_roles,b13494d3-a7e2-4838-b26c-ab42c5dc287b,name,en,Employer Branding Manager,LLM
sys_job_roles,0386ba5a-5600-4082-aef9-174bee5e6351,name,en,Financial Analyst,LLM
sys_job_roles,e25e8391-a72d-4516-918d-0aa2744f173e,name,en,Financial Controller,LLM
sys_job_roles,3966e441-f4ed-4912-a68e-ab7db1125ef2,name,en,Corporate Financial Advisor,LLM
sys_job_roles,140c7b31-bb5a-4495-865c-590512d5fc29,name,en,Financial Planner,LLM
sys_job_roles,ae73a07e-73db-463f-a688-ccbf56dbf66c,name,en,Financial Advisor,LLM
sys_job_roles,0abde82b-7e24-4e03-8352-aa2283d0d8df,name,en,Business Development Specialist,LLM
sys_job_roles,16b1e42f-ae42-490b-9052-acc845650918,name,en,Business Intelligence Manager,LLM
sys_job_roles,f9f6c090-3cec-4ed1-a95c-0445be3079fe,name,en,Banking Relationship Manager,LLM
sys_job_roles,b4e25125-83d8-4555-96d7-c462e0874b96,name,en,Corporate Financial Advisor,LLM
sys_job_roles,ea359f3f-84ff-424b-bd37-ff43d2e405f4,name,en,Cost Analyst,LLM
sys_job_roles,044abdb4-c006-40d7-8611-741a6b6e4c73,name,en,Chocolatier,LLM
sys_job_roles,94945c62-32fb-49da-b013-506899121c63,name,en,Nuclear Reactor Operator,LLM
sys_job_roles,52931086-a8d6-4023-8c14-85d851774eaa,name,en,Confectioner,LLM
sys_job_roles,e6f9cddf-7d3d-4000-9dc9-c5f41b2f4500,name,en,Power Production Plant Operator,LLM
sys_job_roles,c796376b-858b-4cf1-87cc-8b3072438d23,name,en,Biogas Technician,LLM
sys_job_roles,1648430b-226e-4e9a-8c04-7f6c3854d4fd,name,en,Electric Power Distribution Technician,LLM
sys_job_roles,1bec522c-7326-4b8f-b18f-f16fc43f15ef,name,en,Peeling and Blanching Operator,LLM
sys_job_roles,030c297a-95d6-46f7-ae89-5149aaf4e2bd,name,en,Financial Manager,LLM
sys_job_roles,9bae10ee-b75e-405d-9920-92e4905c967a,name,en,Cocoa Press Operator,LLM
sys_job_roles,09b8d21d-9ec7-4785-8702-746a9c2eacac,name,en,Coffee Grinder Operator,LLM
sys_job_roles,889d14b2-bb4e-491d-8c4c-1ff3a774a76c,name,en,Coffee Roaster,LLM
sys_job_roles,f028a5ae-d46b-4429-9018-486d9786946d,name,en,Bottling Machine Operator,LLM
sys_job_roles,7af05a32-a517-44ec-b16b-08e3d65eb311,name,en,Honey Extraction Machine Operator,LLM
sys_job_roles,4b94048d-2fd7-4245-87a3-2e08e7999118,name,en,Corporate Treasurer,LLM
sys_job_roles,683e164e-7841-40fa-bf34-d8d69aaffd6a,name,en,Cocoa Bean Roaster,LLM
sys_job_roles,5cbc24c6-7587-41b3-a6a1-b71fd542e261,name,en,Corporate Volunteering Program Coordinator,LLM
sys_job_roles,ce9bd574-7c23-4654-bbd6-9c3d1c7a4c66,name,en,Energy Manager,LLM
sys_job_roles,c164d123-6115-45c7-857c-4e57a56b15ff,name,en,Environmental Protection Manager,LLM
sys_job_roles,37b59693-19a6-4952-8554-d020c36ca174,name,en,Diversity Manager,LLM
sys_job_roles,c7b7301c-8716-408a-b457-9eeed51c8877,name,en,Green Coffee Coordinator,LLM
sys_job_roles,b0292822-9f13-4158-87de-8eb2a3d98187,name,en,Bank Account Manager,LLM
sys_job_roles,bb12a12d-9eaf-463d-a5a6-6372385c4f82,name,en,Credit Advisor,LLM
sys_job_roles,f93d9ceb-c987-4560-a208-fd04b95442cf,name,en,Credit Analyst,LLM
sys_job_roles,05b09220-65d1-40f9-9b34-461e76b0f9de,name,en,Credit Manager,LLM
sys_job_roles,fa4025e5-3a8f-41a3-82e9-c9dd81ef6f21,name,en,Loan Officer,LLM
sys_job_roles,66132e48-cec9-4c5b-96a3-55680d887add,name,en,Banking Products Manager,LLM
sys_job_roles,02fc0214-077c-4239-95ed-176498447b03,name,en,Bank Manager,LLM
sys_job_roles,ab0c4391-033d-4eee-bccb-5e4e4f17cec0,name,en,Bank Treasurer,LLM
sys_job_roles,58c797a1-71c7-430f-9582-cba2a834fb03,name,en,Credit Union Manager,LLM
sys_job_roles,68294dbd-3e33-471c-9054-af5ebc57a37d,name,en,Bank Teller,LLM
sys_job_roles,71cb5dcb-e3a2-43c9-ab57-843382d087c2,name,en,Anti-Money Laundering Specialist,LLM
sys_job_roles,067e3232-ea51-427a-981c-adc9b278ee07,name,en,Internal Auditor,LLM
sys_job_roles,51b1a5cc-9aaa-4c7e-9838-f9bd2d576e12,name,en,Banking Back Office Operator,LLM
sys_job_roles,147ecb9d-dd6c-442d-9689-f5c66473f0a9,name,en,Contact Center Customer Care Agent,LLM
sys_job_roles,a643edab-e11a-4283-b31c-f6d52ffc2bf7,name,en,Chief Executive Officer,LLM
sys_job_roles,8ded799b-81ca-4a64-b196-9549b23e77bb,name,en,Compliance Officer,LLM
sys_job_roles,66681337-649e-47d2-977c-379459593e20,name,en,Chief Risk Officer,LLM
sys_job_roles,8930a77f-503d-4566-a46c-e75c19631322,name,en,Cybersecurity Analyst,LLM
sys_job_roles,a1efe9c2-8d2d-4cf7-afad-df0d9e7265a6,name,en,Financial Reporting Analyst,LLM
sys_job_roles,d9b03772-a905-46ac-ab49-fe7875005457,name,en,FX and Money Markets Trader,LLM
sys_job_roles,e1de93a0-c7d9-4dd3-b895-0d85989f99b1,name,en,Human Resources Manager,LLM
sys_job_roles,260bed62-ea7d-420f-8651-57ff7aa46587,name,en,HR Business Partner,LLM
sys_job_roles,38cb08db-3638-414b-8801-194af09c9909,name,en,IT Application Developer,LLM
sys_job_roles,f4cd0592-67e0-51b5-b8e8-3e412eb2e526,name,en,Legal Counsel,LLM
sys_job_roles,4c671585-ccb8-4b67-9f65-358c00a2e585,name,en,Banking Marketing Specialist,LLM
sys_job_roles,b3de39a7-b9e7-4ebd-8ecc-8a4d77edc0ee,name,en,Banking Operations Manager,LLM
sys_job_roles,2191b448-d160-40c4-a3dd-50426dba4ed2,name,en,Back Office Specialist,LLM
sys_job_roles,ad55ad24-0a83-4f33-8287-e671d3119401,name,en,Bank Manager,LLM
sys_job_roles,180c1851-808d-4211-8cc7-8f03c5458eb9,name,en,Bank Teller,LLM
sys_job_roles,ca1ac555-2382-43b9-bb4a-eb31fad244d9,name,en,CEO,LLM
sys_job_roles,0c2cd98a-9119-4818-adc0-ee9a147d4e16,name,en,CEO & Founder,LLM
sys_job_roles,6d04f724-bbe6-456d-b4a3-c3b9f26146fb,name,en,Chief Risk Officer,LLM
sys_job_roles,02ac068d-e821-45ff-a6b6-cddde7790a5b,name,en,Compliance Officer,LLM
sys_job_roles,6f457bad-5328-48d0-bb9b-ffa5384b23b1,name,en,COO,LLM
sys_job_roles,b5536f71-a21f-469c-bd4e-0a4db896c88e,name,en,Finance Director,LLM
sys_job_roles,0e7d2f30-de98-441e-b2d4-ca05d3fb70ee,name,en,Financial Analyst,LLM
sys_job_roles,2cb05936-f04c-46fa-8e51-b66dea01989f,name,en,Head of Commercial Banking,LLM
sys_job_roles,88299e6d-d50b-43ac-ae2d-522728e98cc5,name,en,Head of Product,LLM
sys_job_roles,a0c8ee81-f473-451c-92df-256d9db1a446,name,en,HR Director,LLM
sys_job_roles,163a63a0-e29c-4ad5-8b29-183a5817ace0,name,en,HR Manager,LLM
sys_job_roles,89125dac-9fa7-49ed-af7d-6072d662606b,name,en,Investment Advisor,LLM
sys_job_roles,0ee3aa9a-4db1-494b-8103-8ef11a71ec3a,name,en,IT Director,LLM
sys_job_roles,be1c2341-0c84-4552-a327-bc7a5a201717,name,en,Line Manager - Operations,LLM
sys_job_roles,81818377-eb33-4b0e-a67d-73797a109cd1,name,en,Operations Director,LLM
sys_job_roles,1032df49-89c1-4af2-94c9-473be4d9a17b,name,en,Payment Specialist,LLM
sys_job_roles,1e908c54-e17b-480c-8b6e-97d55d93267a,name,en,Retail Director,LLM
sys_job_roles,28885781-3696-45e7-a93d-d5934a776021,name,en,Risk Analyst,LLM
sys_job_roles,41f6cd67-03ef-4989-b4ef-11864a87a30b,name,en,Securities Dealer,LLM
sys_job_roles,309aef33-0471-455b-8460-fdbdf741e796,name,en,Software Developer,LLM
sys_job_roles,94994d60-e279-4bbd-9add-9dcccee172cd,name,en,System Administrator,LLM
sys_job_roles,f736bbef-1dd8-4d50-b3c4-d52c4f70ea6e,name,en,Tenant Owner,LLM
sys_job_roles,1f541b30-9b29-44b6-bb95-3877e56d1a84,description,en,Executive leadership role,LLM
sys_job_roles,81780ad2-74e0-429e-bf9c-aa44e4f53f58,description,en,Department manager,LLM
sys_job_roles,9fd1b021-2e1e-467b-a994-3171a2faf10d,description,en,Senior department manager,LLM
